"official","gender","age"
192.8,"M",42
194.25,"M",49
198.67,"M",37
187.02,"M",47
175.83,"M",33
191.73,"M",33
191.97,"M",27
200.03,"M",26
197.33,"M",33
184.77,"M",50
178.72,"M",50
194.27,"M",29
189.07,"M",24
188.28,"M",48
197.47,"M",42
268.58,"M",29
207.85,"M",31
203.18,"M",24
198.43,"M",48
180.58,"M",41
198.72,"M",28
178.48,"M",37
206.23,"M",52
164.07,"M",29
211.5,"M",26
199.9,"M",37
192.27,"M",46
218.6,"M",31
198.08,"M",47
180.28,"M",48
194.93,"M",35
189.38,"M",21
178.7,"M",34
185.15,"M",33
195.87,"M",44
194.88,"M",38
230.98,"M",51
180.02,"M",22
195.18,"M",51
201.65,"M",42
182.83,"M",26
192.53,"M",30
257.05,"M",35
179.17,"M",33
184.13,"M",41
196.88,"M",43
209.05,"M",45
181.5,"M",27
180.37,"M",28
204.55,"M",45
188.07,"M",28
194.25,"M",49
198.77,"M",29
204.78,"M",56
179.73,"M",35
188.37,"M",44
180.5,"M",24
178.4,"M",37
187.7,"M",35
187.92,"M",51
199.22,"F",25
191,"M",52
179.33,"M",51
204.17,"M",43
185.12,"M",50
196.52,"M",31
183,"F",42
186.28,"M",35
237.43,"M",54
188.67,"F",23
194.22,"M",43
194.95,"M",49
199.35,"M",27
200.97,"M",29
183.52,"M",25
217.18,"M",33
238.85,"M",23
188.67,"M",36
187.03,"M",28
184.47,"F",41
178.57,"M",35
204.8,"M",48
182.37,"M",37
202.25,"M",33
187.83,"M",32
183.42,"M",21
209.17,"M",53
237.82,"M",40
186.1,"M",28
173.98,"M",26
194.73,"M",34
174.22,"M",20
191.6,"F",29
189.9,"M",29
182.28,"M",38
186,"M",28
190.73,"M",31
184.3,"M",34
181.2,"M",29
190.52,"M",39
198.73,"M",35
191.88,"M",36
177.02,"M",38
226.62,"M",39
173.57,"M",32
197.87,"M",19
193.08,"M",35
194.98,"M",40
205.57,"M",31
184.47,"F",22
198.62,"M",28
190.68,"M",25
179.23,"M",44
220.93,"M",28
211.05,"M",31
188.77,"M",42
188.83,"M",48
175.78,"M",41
186.82,"M",40
195.9,"M",39
176.73,"M",32
181.48,"M",33
194.15,"M",27
178.82,"M",24
234.78,"M",45
196.9,"M",32
185.67,"M",36
204.88,"M",37
179.67,"M",26
192.32,"M",36
201.68,"M",32
192.38,"M",41
167.25,"M",40
186.03,"M",43
243.52,"M",32
201.28,"M",28
197.85,"M",31
201.32,"M",52
187.22,"M",31
176.38,"M",28
174.17,"M",21
198.68,"M",48
247.88,"M",47
208.13,"M",42
184.8,"M",29
194.9,"M",39
194.17,"M",24
199.17,"M",31
220.8,"M",35
210.92,"M",42
193.6,"M",43
214.38,"M",22
193.17,"M",41
214.95,"M",33
189.73,"M",26
195.43,"M",33
182.7,"M",27
182.93,"M",28
195.65,"M",37
197.15,"M",30
194.75,"M",55
218.85,"M",30
190.65,"M",38
183.37,"M",45
176.35,"M",25
194.9,"M",37
201.95,"M",45
198.52,"M",31
198.2,"M",42
190.12,"M",53
275.4,"M",41
211.68,"M",43
194.65,"M",40
183.23,"M",40
197.57,"M",35
177.95,"M",27
191.75,"M",25
190.72,"M",46
188.93,"M",39
189.78,"M",43
276.77,"M",25
188.57,"M",32
202.28,"M",40
222.57,"M",26
185.27,"M",37
191.2,"M",29
196.67,"M",36
212.33,"M",26
190.02,"M",34
216.33,"M",42
197.28,"M",37
184.85,"M",29
191.18,"M",37
197.95,"M",41
215.12,"M",30
179.4,"M",35
199.77,"M",42
221.53,"M",37
189.92,"M",38
196.77,"M",45
219.43,"M",33
192.9,"M",37
179.88,"M",33
195.28,"M",48
192.02,"M",31
192.58,"M",51
229.05,"M",36
184.65,"M",27
192.73,"M",32
184.38,"M",42
179.65,"M",42
212.92,"M",32
196.05,"M",30
189.97,"M",40
189.95,"M",41
183.18,"M",35
206.2,"M",38
253.1,"M",35
192.67,"F",54
211.43,"F",53
200.18,"F",53
209.43,"F",61
180.48,"F",38
193.6,"M",60
188.13,"M",60
190.93,"M",64
219.78,"M",43
186.23,"M",25
178.57,"M",39
166.55,"M",35
187.1,"M",23
200.32,"M",41
195.42,"M",44
190.63,"M",24
190,"M",44
213.2,"M",39
236.78,"M",41
194.57,"M",39
199.43,"M",42
191.28,"M",24
187.6,"M",43
186.93,"F",43
180.58,"M",38
186.7,"M",49
195.6,"M",35
184.07,"M",32
236.47,"M",48
187.48,"M",30
209.43,"M",18
181.15,"M",50
208.82,"M",50
210.4,"M",43
183.88,"M",39
196.5,"M",44
186.57,"M",47
184.25,"M",30
181.4,"M",37
192.15,"M",46
194.73,"M",45
194.6,"M",33
212.88,"M",23
188.72,"F",28
186.25,"M",36
187.02,"M",42
190.72,"M",34
185.77,"M",34
212.33,"M",43
241.98,"M",45
179.08,"M",47
213.63,"M",31
194.03,"M",41
187.2,"M",31
188.95,"M",34
192.03,"M",45
187.08,"M",30
189.03,"M",42
200.57,"M",33
196.67,"M",30
184.8,"M",32
183.08,"M",32
194.4,"M",35
201.63,"M",38
194.32,"M",54
184.1,"M",37
194.18,"M",44
200.43,"M",42
201.73,"M",30
199.1,"M",37
197.78,"M",49
183.98,"M",37
184.53,"M",38
183.87,"M",33
201.67,"M",31
187.3,"M",39
187.3,"M",32
190.83,"M",40
183.6,"M",35
195.17,"M",36
196.92,"F",45
186.53,"M",32
181.25,"M",34
209.82,"M",37
183.37,"M",43
203.25,"M",28
176.82,"M",43
198.43,"M",49
191.53,"M",32
202.12,"M",26
184.93,"M",29
184.82,"M",47
176.78,"M",23
188.12,"M",48
184.12,"M",28
192.05,"M",36
200.43,"M",52
173.07,"M",33
193.65,"M",42
187.32,"M",33
195.47,"M",38
190.23,"M",36
197.57,"M",28
198.87,"M",35
191.02,"M",23
199.7,"M",47
193.5,"M",36
186.55,"M",44
182.52,"M",46
185.98,"M",39
188.4,"F",29
195.63,"M",28
260.77,"M",42
186.93,"M",48
183.58,"M",43
221.57,"M",35
177.98,"M",27
178.97,"M",38
194.95,"F",38
233.42,"M",23
301.82,"M",34
176,"M",27
233.42,"M",25
183.32,"M",23
198.75,"M",26
212.23,"M",29
199.55,"M",34
187.88,"M",26
181.72,"M",38
192.27,"M",49
202.45,"F",35
212.13,"F",42
194.98,"M",31
197.1,"M",32
194.92,"M",35
189.57,"M",48
178.37,"M",20
200.97,"M",23
193.23,"M",42
199.73,"M",46
186.83,"M",30
185.48,"M",31
202.1,"M",52
198.35,"M",32
213.38,"M",45
189.57,"M",28
262.28,"M",41
188.52,"M",23
191.42,"M",31
196.5,"M",34
197.68,"M",31
211.95,"M",41
195.17,"M",26
195.9,"M",32
180.1,"M",28
199.75,"M",45
231.45,"M",57
196.12,"M",38
201.52,"M",33
214.93,"F",32
190.2,"M",44
191.5,"M",45
188.52,"M",28
203.78,"M",24
209.12,"M",38
221.28,"M",36
187.97,"F",31
189.28,"M",30
195.57,"M",40
187.25,"M",54
192.28,"M",24
188.52,"M",29
192.02,"M",31
191.47,"M",44
184.5,"M",22
200.08,"M",45
231.72,"M",35
226.12,"M",24
188.8,"M",32
204.68,"M",44
187.95,"M",42
174.45,"M",21
187.98,"M",40
180.33,"M",43
190.42,"M",34
194.55,"M",31
194.85,"M",25
219.7,"M",28
172.55,"M",36
267.58,"M",30
187.57,"M",37
188.85,"M",37
195.65,"M",45
204.73,"M",30
191.58,"M",37
194.27,"M",24
193.92,"M",56
194.13,"M",43
198.97,"M",30
187.27,"M",46
211.98,"M",34
211.6,"M",34
193.55,"M",30
191.45,"M",38
197.58,"M",23
187.85,"M",26
216.35,"M",21
203.22,"M",35
192.3,"M",30
203.83,"M",29
205.52,"M",32
181.35,"M",32
182.43,"M",40
196.8,"M",24
192.98,"M",37
192.08,"M",28
247.62,"M",46
226.6,"M",19
181.55,"M",39
191.82,"M",21
200.22,"M",32
197.52,"M",33
252.75,"M",41
210.38,"M",31
193.18,"M",38
190.98,"M",23
204.78,"M",51
192.83,"M",41
189.12,"M",41
188.13,"M",52
191.33,"M",42
182.77,"M",21
183.43,"M",40
215.7,"M",34
199.65,"M",40
198.37,"M",37
220.07,"M",33
199.32,"M",30
211.95,"M",34
178.37,"M",34
193.87,"M",39
209.93,"M",49
186.62,"M",43
201.85,"M",43
189.07,"M",26
189.1,"M",28
206.07,"M",36
177.22,"M",35
210.73,"M",39
208.97,"M",20
201.03,"M",33
219.58,"M",40
205.75,"M",47
190.78,"M",30
178.02,"M",48
196.37,"M",50
199.55,"M",40
201.57,"M",41
201.42,"M",35
195.33,"F",39
186.6,"F",34
191.48,"M",32
192.22,"M",48
187.7,"M",28
201.67,"M",36
187.17,"M",40
201.9,"M",44
224.58,"M",39
180.87,"M",33
180.42,"M",26
188.4,"M",28
270.42,"F",32
211.5,"M",24
190.33,"M",38
181.28,"M",35
173.02,"M",37
175.6,"M",29
191.37,"F",33
189.42,"M",25
188.82,"M",26
187.92,"M",40
210.03,"M",34
212.47,"M",46
211.02,"M",32
189.38,"M",30
191.35,"M",29
182.1,"M",23
217.12,"M",39
180.9,"M",26
220.37,"M",38
186.22,"M",29
196.05,"M",30
234.98,"M",33
221.27,"M",24
190.85,"M",30
198.65,"M",39
195.32,"M",48
295.85,"F",36
187.92,"M",39
190.72,"M",34
196.62,"M",27
234.78,"M",41
203.55,"M",28
177.58,"M",45
200.8,"M",30
299.28,"M",49
192.77,"M",42
194.33,"M",28
210.58,"M",26
192.58,"M",37
184.97,"M",31
178.13,"M",34
199.78,"M",40
190.4,"M",25
192.12,"M",27
193.1,"M",32
182.08,"M",36
186.7,"M",35
199.32,"M",52
203.8,"M",39
188.98,"M",30
208.43,"M",24
184.65,"M",27
192.07,"M",34
206.12,"M",29
193.75,"M",34
230.93,"M",46
193.03,"M",38
216.32,"M",30
186.28,"M",59
175.9,"M",27
214.17,"M",39
198.03,"M",38
186.45,"M",30
186.83,"M",26
183.25,"F",24
206.75,"M",19
193.97,"M",41
184.92,"M",28
202.4,"M",20
191.75,"M",44
182.22,"M",41
179.38,"M",33
203.15,"M",42
190.8,"M",36
201.17,"M",33
182.92,"M",26
208.78,"M",53
193.23,"M",25
217.07,"M",34
267.18,"M",52
203.37,"M",33
202.3,"M",29
197.8,"M",34
199.48,"M",24
180.65,"M",30
199.87,"F",36
188.17,"M",51
196.53,"M",36
189.82,"M",40
185.42,"M",31
188.1,"F",29
208.87,"M",55
187.65,"M",39
198.33,"M",47
185.72,"M",19
214.07,"M",20
188.77,"M",20
194.28,"M",48
211.62,"M",33
186.28,"M",21
199.72,"M",44
190.53,"M",32
223.73,"M",38
186.22,"M",42
201.3,"M",42
183.78,"M",37
228.58,"M",39
193.25,"M",35
196.87,"M",41
184,"M",34
188.43,"M",32
205.63,"M",37
210.02,"M",31
181.45,"M",41
193.23,"M",33
181.78,"M",33
185.63,"M",37
210.82,"M",36
297.57,"M",32
191.77,"M",47
194.08,"M",29
188.33,"M",44
183.9,"M",34
231.38,"M",30
218.43,"M",41
192.25,"M",37
194,"M",26
181.4,"M",40
188.65,"M",20
219.9,"M",25
192.2,"M",44
182.57,"M",38
207.07,"M",46
194.48,"M",40
183.88,"M",32
190.47,"M",27
242.78,"M",53
192.25,"M",28
192.45,"M",28
205.52,"M",50
203.55,"M",22
192.63,"M",34
273.67,"M",49
210.38,"M",40
200.38,"M",34
210.18,"M",47
221.23,"M",34
192.3,"M",54
186.38,"M",41
233.7,"M",28
182.92,"M",28
184.2,"M",45
195.78,"M",31
187.05,"M",56
200.35,"M",60
205.35,"M",33
195.53,"M",20
205.63,"M",33
205.33,"M",34
182.73,"F",25
183.37,"M",28
190.3,"M",36
193.77,"M",50
197.43,"M",31
195.68,"M",22
176.4,"M",32
194.02,"M",45
194.83,"M",36
181.07,"M",35
260.48,"M",46
197.32,"M",31
190.17,"M",21
182.72,"M",38
190.17,"F",19
184.12,"M",26
205.52,"M",41
224.68,"M",39
179.18,"M",36
266.05,"M",30
205.3,"F",41
196.43,"M",25
216.73,"M",40
188.07,"M",36
190.82,"M",45
177.63,"M",35
202.4,"M",49
229.98,"M",36
206.1,"M",34
185.9,"M",42
221.47,"M",31
191.88,"M",53
222.62,"M",39
188.15,"M",43
188.73,"M",36
213.87,"M",41
193.07,"M",43
198.88,"M",24
191.35,"M",28
192,"M",36
211.63,"M",51
204.33,"M",37
196.35,"M",39
183.93,"M",35
193.25,"M",36
171.55,"M",21
186.1,"M",42
220.3,"M",43
186.77,"M",25
181.97,"M",24
178.5,"M",21
269.53,"M",41
174.65,"M",33
204.98,"M",27
189.2,"M",43
185.77,"M",45
190.15,"M",53
201.45,"M",26
215.35,"M",45
216.53,"M",32
204.88,"M",45
205.07,"M",22
197.82,"M",43
198.92,"M",34
198.68,"M",29
207.05,"M",39
189.42,"M",54
199.07,"M",38
194.87,"M",56
194.45,"M",35
189.68,"M",30
199.97,"M",38
181.43,"M",21
203.1,"M",33
200.77,"M",36
209.02,"M",42
180.03,"M",26
240.35,"M",39
229.47,"M",35
194.03,"F",29
186.62,"M",39
195.62,"F",37
197.92,"M",45
184.6,"M",37
191.3,"M",45
206.98,"M",31
212.45,"M",45
189.47,"M",33
215.22,"M",28
192.6,"M",43
204.35,"M",35
244.38,"M",32
196.05,"M",26
211.1,"M",52
198.02,"M",28
186.5,"M",28
229,"M",25
196.3,"M",32
194.58,"M",34
176.13,"M",32
197.4,"M",29
192.47,"M",33
187.85,"M",32
189.48,"F",33
204.98,"M",55
192.17,"M",28
195.63,"M",29
215.57,"M",36
205.43,"M",33
187.48,"M",24
204.15,"M",48
205.43,"M",30
192.68,"M",48
190.7,"M",34
190.1,"M",39
184.32,"M",43
202.33,"M",28
194.55,"M",31
202.2,"M",44
208.23,"M",32
189.93,"M",29
204.5,"M",21
196.2,"M",28
179.32,"M",24
243.5,"M",48
187.88,"M",21
192.73,"M",41
182.67,"M",28
169.83,"F",23
211.27,"M",33
200.87,"M",21
216.85,"M",23
211.23,"M",30
213.93,"M",33
201.02,"M",40
176.47,"M",31
210.88,"M",39
217.17,"M",26
191.1,"M",43
185.77,"M",24
192.38,"M",44
207.6,"M",48
194.48,"M",41
197.15,"F",26
226.37,"M",21
198.77,"M",35
198.53,"M",42
194.08,"M",35
222.7,"M",51
183.07,"M",39
183.62,"M",37
235.65,"M",48
194.62,"M",29
181.98,"F",31
188.55,"M",31
204.17,"M",29
208.12,"F",48
203.73,"M",23
192.53,"M",31
191.2,"M",36
195.08,"F",40
187.02,"M",35
192.78,"M",31
194.6,"M",40
200,"M",37
211.32,"M",30
180.33,"M",33
197.57,"M",50
213.23,"M",53
196.82,"M",33
199,"M",27
212.02,"M",21
191.7,"M",31
181.03,"M",28
194.97,"M",36
192.47,"M",42
222.88,"M",24
189.23,"M",39
191.7,"F",31
206.95,"M",29
206.07,"F",45
293.32,"M",32
200.73,"M",26
179.57,"M",45
192.8,"M",31
197.52,"M",34
207.57,"M",54
199.28,"M",33
212.2,"M",29
196.27,"M",32
205.13,"M",31
192.15,"M",36
203.75,"M",48
200.8,"M",47
192.63,"M",39
207.83,"F",38
206,"M",31
190.32,"M",32
202.53,"M",48
190.33,"M",38
209,"M",46
221.83,"M",30
209.02,"M",47
196.93,"M",29
184.82,"M",25
211.95,"M",25
214.18,"M",33
192.1,"M",30
181,"M",22
194.05,"M",39
187.37,"M",37
195.03,"M",40
200.3,"M",25
184.53,"M",33
183.62,"F",31
191.62,"M",46
200.47,"M",29
204.67,"M",32
183.1,"M",27
186.58,"M",33
194.95,"M",28
253.83,"M",22
185,"M",46
196.78,"M",38
193.35,"M",27
233.42,"M",43
183.05,"M",45
261.22,"F",37
184.92,"M",35
263.1,"M",46
195.35,"M",37
214.05,"M",27
199.47,"M",43
195.68,"M",40
195.45,"M",42
193.77,"M",28
199.97,"M",34
172.75,"M",22
196.67,"M",27
189.92,"M",30
202.63,"M",51
215.5,"M",33
183.9,"M",30
201.73,"M",30
202.45,"M",37
192.82,"M",25
209.12,"M",32
216.63,"M",36
206.17,"M",35
194.33,"M",42
211.13,"M",46
200.93,"M",41
201.87,"F",34
225.77,"M",34
207.13,"M",40
200.98,"M",34
181.5,"M",33
183.03,"M",43
186.68,"M",42
191.9,"M",35
191.77,"M",32
201.45,"M",29
209.2,"M",38
182.92,"M",40
205.17,"M",41
269.85,"F",35
180.48,"M",32
195.98,"M",37
204.45,"M",29
189.93,"M",42
208.53,"M",38
197.7,"M",42
214.92,"M",27
203.43,"M",21
188.73,"M",28
194.72,"M",24
196.97,"M",28
196.23,"M",50
191.95,"M",29
191.38,"M",37
220.27,"M",27
200.32,"M",39
264.17,"M",37
188.93,"M",36
197.43,"M",37
185.6,"M",44
225.9,"M",27
200.83,"M",26
215.07,"M",49
196.25,"M",30
200.33,"M",39
231.77,"F",41
197.55,"M",37
215.92,"M",54
201.98,"M",39
228.55,"M",34
190.4,"M",46
226.92,"M",28
222.53,"M",32
206.33,"M",31
192.2,"M",28
194.12,"M",27
206.67,"M",38
187.67,"M",32
192.7,"M",30
194.6,"M",25
205.83,"M",36
185.57,"M",29
213.77,"M",57
218.17,"M",36
187.1,"M",37
207.05,"M",25
225.73,"M",37
198.63,"M",28
218.8,"M",34
208.27,"M",32
212.42,"M",46
194.15,"M",26
213.25,"M",24
201.7,"M",24
183.52,"M",53
192.58,"M",38
185.3,"M",23
233.88,"M",31
191.7,"M",49
267.73,"M",28
215.3,"M",32
187.65,"M",25
193.85,"M",38
210.9,"M",21
196,"M",33
232.83,"M",37
188.17,"M",31
206.37,"M",36
184.03,"M",38
198.25,"M",23
231.03,"F",26
195.78,"M",31
183.35,"M",31
195.27,"F",38
191.67,"M",32
193.13,"M",34
193.85,"F",22
233.02,"M",22
231.1,"M",25
194.12,"M",23
208.33,"M",36
189.35,"M",34
209.98,"M",38
198.45,"M",41
194.3,"M",42
222.57,"M",37
198.32,"M",42
193.12,"M",37
175.47,"M",24
217.68,"M",35
189.78,"M",33
203.03,"M",48
210.17,"M",28
186.75,"M",45
180.67,"M",26
230,"M",23
190.45,"F",27
226.52,"M",21
204.77,"M",45
200.23,"M",37
220.55,"M",31
177.42,"M",19
202.78,"M",38
213.1,"M",48
194.52,"M",35
203.02,"M",38
204.43,"M",28
191.93,"M",33
204.2,"M",44
217.25,"M",28
192.63,"M",48
196.47,"M",39
223.47,"M",32
208.8,"M",43
193.62,"M",49
206.38,"M",35
189.68,"M",31
218.22,"M",39
194.77,"M",39
194.33,"M",22
204.08,"M",35
203.6,"M",34
183.62,"M",29
181.48,"M",38
177.75,"M",30
205.38,"M",30
231,"M",19
210.7,"M",20
189.62,"M",30
228.02,"M",44
203.02,"M",46
203.68,"M",36
206.5,"M",42
212.47,"M",47
187.57,"M",50
198.62,"M",29
197.72,"M",32
194.67,"M",44
194.93,"M",43
198.55,"M",35
189.4,"M",30
204.13,"F",40
192.88,"M",34
197.03,"M",60
200.3,"M",61
193.73,"M",60
201.72,"M",63
172.32,"M",43
217.98,"M",27
191.6,"M",20
187.33,"M",43
185.27,"M",46
230.67,"M",40
184.07,"M",48
196.23,"M",32
209.1,"M",34
209.65,"F",41
196.22,"F",33
201.83,"M",32
203.67,"M",50
187.75,"M",34
205.67,"M",38
194.1,"M",41
195.38,"M",42
193.05,"M",26
196.87,"M",31
200.47,"M",32
245.32,"M",41
202.82,"M",30
196.53,"M",34
213.07,"M",34
199.3,"M",28
195.28,"M",25
192.62,"F",31
199.57,"M",31
195.23,"F",44
187.95,"M",42
180.23,"M",42
191.62,"M",27
201.72,"M",23
182.33,"M",30
202.23,"M",31
203.77,"M",43
221.47,"M",31
207.05,"M",28
203.15,"M",26
198.12,"M",33
217.13,"M",29
200.57,"M",27
189.17,"M",32
180.77,"M",38
200.58,"M",28
197.88,"M",33
188.62,"M",27
195.6,"F",32
202.72,"M",34
220.77,"M",41
210.68,"M",32
226.75,"M",21
187.32,"M",23
221.8,"M",21
193.87,"M",44
201.63,"M",54
212.28,"M",32
191.88,"F",31
197.52,"M",32
194.93,"M",41
223.72,"M",25
191.23,"M",40
206.22,"M",45
180.82,"M",41
227.43,"M",18
194.37,"M",40
190,"M",25
203.43,"M",31
190.02,"M",38
202.33,"M",37
219.95,"M",50
219.18,"M",29
183.5,"M",42
192.37,"F",44
195.37,"M",53
195.47,"M",40
202.12,"M",42
186.9,"M",28
196.63,"M",28
179.15,"M",33
188.2,"M",49
197.43,"M",48
186.72,"M",25
192.38,"M",27
200.05,"F",26
192.37,"M",32
183.9,"M",30
199.5,"M",43
204.07,"M",30
185.7,"M",45
182.43,"M",40
207.03,"M",38
195.25,"M",45
195.43,"M",35
205.62,"M",24
203.32,"M",32
205.62,"M",19
219.62,"M",25
196.6,"M",35
182.37,"M",29
187.23,"M",31
198.75,"M",43
223.77,"M",25
181.73,"M",36
190.85,"M",33
196.37,"M",49
191.23,"M",44
209.53,"M",37
187.57,"M",26
209.47,"F",29
208.93,"M",37
206.13,"M",31
193.1,"M",27
188.53,"M",37
225,"M",21
195.3,"F",41
194.55,"M",35
200.98,"M",30
210.93,"M",21
241.92,"M",40
208.82,"M",40
251,"M",34
209.67,"M",41
212.88,"M",34
222.1,"M",40
208.82,"M",31
265.55,"M",39
204.83,"M",26
207.92,"F",40
203.55,"M",42
199.58,"M",28
203.25,"M",27
201.05,"M",25
189.48,"M",30
194.93,"M",49
188.68,"M",26
209.45,"M",26
202.62,"M",31
224.72,"M",35
200.93,"M",54
238.05,"M",23
236.5,"M",33
192.47,"M",39
201.32,"M",27
204.68,"M",38
193.95,"M",42
196.23,"M",28
188.2,"M",25
194.65,"M",28
190.7,"M",36
204.7,"M",49
209.63,"M",19
196.87,"M",39
201.8,"M",45
207.13,"M",41
209.1,"M",47
206.5,"M",33
220.7,"M",23
179.32,"M",37
207.33,"M",35
214.2,"M",30
196.15,"M",35
187.82,"M",32
183.33,"M",39
200.88,"M",24
285.98,"M",33
225.23,"M",35
199.07,"M",22
223.93,"M",33
205,"M",31
190.65,"M",30
205.78,"M",29
208.58,"M",37
197.6,"M",46
190.95,"M",41
192.02,"F",38
200.18,"M",49
182.58,"M",27
208.1,"M",28
189.55,"M",24
196.75,"M",40
194.02,"M",33
195.32,"F",28
203.65,"M",44
308.72,"M",26
220.95,"M",31
196.42,"M",33
186.65,"M",29
194.85,"M",29
190.45,"M",36
205.95,"M",39
200.07,"M",37
186.13,"M",38
187.47,"M",32
203.7,"M",36
188.02,"F",49
218.72,"M",33
186.53,"M",31
192.6,"M",33
190.87,"M",32
207.8,"M",38
210.67,"M",24
186.68,"M",25
190.33,"M",34
192.52,"F",47
237.55,"M",22
196.43,"M",32
188.05,"M",34
193.7,"M",30
214.18,"M",29
199.27,"M",45
218.25,"M",30
202.57,"M",40
191.48,"M",33
201.47,"M",33
208.55,"M",39
196.2,"M",36
266.4,"M",48
199.27,"M",31
221.23,"M",34
204.9,"M",34
272.68,"M",37
184.08,"M",24
196.47,"F",37
229.88,"M",43
211.7,"M",27
198.3,"M",57
232.88,"M",29
278.43,"M",36
213.32,"M",25
185.27,"F",21
190.77,"M",27
229.97,"M",36
191.13,"M",37
208.52,"M",53
200.78,"M",36
299.33,"M",33
217.52,"M",26
193.27,"M",25
268.63,"M",33
194.73,"M",41
200.95,"M",29
213.18,"M",30
189.58,"M",36
220.85,"M",33
194.42,"M",49
204.55,"M",26
192,"M",27
191.13,"M",20
204.55,"M",35
186.68,"M",32
277.42,"M",36
186.67,"M",23
209.4,"M",26
198.83,"M",30
198.45,"M",36
208.47,"M",25
202.87,"M",32
193.2,"M",35
208.97,"M",32
193.58,"M",34
234.93,"M",40
190.62,"M",25
194.57,"F",40
199.02,"M",30
191.48,"M",26
238.85,"M",38
195.02,"M",45
209.95,"M",30
196.15,"M",33
223.08,"M",45
209.75,"M",37
196.48,"M",50
214.55,"M",37
266.12,"M",33
185.67,"M",37
191.25,"M",43
204.2,"M",33
222.57,"M",41
204.57,"M",34
221.65,"M",33
190.15,"M",31
203.48,"M",21
185.6,"M",23
207,"M",22
198.3,"M",25
199.47,"M",34
192.17,"M",36
189.87,"M",34
200.17,"M",27
200.85,"M",41
195.38,"M",49
192.42,"M",44
188.68,"M",45
192.38,"F",32
192.87,"M",33
205.55,"M",39
238.38,"M",32
197.95,"M",40
183.87,"M",42
201.02,"M",38
223.42,"M",30
203.22,"M",38
188.03,"M",30
228.98,"M",26
235.52,"M",33
269.17,"M",31
189.08,"F",27
201.33,"M",31
204.23,"M",24
204.22,"M",24
237.57,"M",42
198.7,"M",30
195.78,"M",31
204.57,"M",28
188.22,"M",30
199.9,"M",28
195.58,"M",44
193.18,"M",42
189.73,"M",47
193.77,"M",32
200,"M",41
223.57,"M",24
206.32,"M",36
204.28,"M",30
195.75,"M",37
204.67,"M",30
201.62,"M",33
204.3,"M",31
203.83,"M",25
199.75,"M",31
178.07,"M",27
183.7,"M",26
211.25,"M",43
188.48,"M",32
225.2,"M",23
189.1,"M",39
184.15,"M",30
209.47,"M",32
198.88,"M",25
190.35,"M",31
196.95,"M",35
194.23,"M",31
201.6,"M",36
187.07,"M",37
202.47,"M",28
191.72,"M",22
204.92,"M",38
224.97,"M",29
199.95,"M",48
177.57,"M",28
190.73,"M",27
188.45,"M",27
225.65,"M",42
195.97,"M",40
201.32,"M",26
230.38,"M",51
210.4,"M",27
196.73,"M",44
212.33,"M",34
209.62,"F",35
193.57,"M",31
192.05,"M",39
211.62,"M",34
220.13,"M",33
191.05,"M",37
186.33,"M",24
199.1,"M",35
197.4,"M",35
208.18,"M",35
189.63,"M",50
196.55,"M",37
249.23,"M",30
202.87,"M",39
221.23,"M",26
209.92,"M",28
214.58,"F",34
191.13,"M",41
190.87,"M",37
201.28,"M",33
217.6,"M",26
276.68,"M",37
249.47,"M",32
215.4,"M",39
200.35,"M",34
216.8,"M",38
201.38,"M",27
195.17,"M",26
189.6,"M",33
199.35,"M",37
201.78,"M",34
227,"M",41
195.3,"M",25
191.48,"M",28
228.87,"M",42
191.43,"M",39
199.8,"M",51
200.12,"M",34
224.55,"M",37
200.18,"M",45
192.93,"F",48
197.62,"M",37
208.6,"M",25
197.12,"M",35
194.18,"M",36
203.88,"M",46
208.67,"M",38
190.15,"M",39
205.3,"M",29
200.65,"M",45
204.93,"M",35
283.2,"M",50
205.13,"M",35
207.75,"M",32
193.6,"M",28
201.82,"M",29
229.27,"M",33
195.78,"M",24
189.8,"M",40
185.92,"M",40
201.23,"M",32
196.28,"M",37
199.63,"M",31
206.52,"M",32
221.95,"M",30
199.83,"M",32
225.73,"M",26
213.08,"M",40
208.87,"F",26
199.73,"M",34
208.03,"M",29
216.5,"F",24
202.35,"M",31
191.08,"M",28
208.77,"M",30
200.72,"M",39
219.23,"M",28
206.6,"M",31
207.43,"M",33
183.2,"M",31
287.25,"M",29
229.7,"M",34
198.53,"M",33
214.88,"M",43
227.65,"M",33
250.72,"M",32
240.67,"M",29
177.97,"M",27
211.58,"M",34
187.57,"M",38
235.85,"M",41
195.78,"M",34
191.65,"M",56
206.82,"M",36
214.7,"M",19
195.43,"M",43
201.78,"M",39
201.07,"M",29
199.9,"M",34
212.47,"M",34
192.52,"M",30
195.6,"M",29
214.98,"M",36
212.02,"M",42
186.15,"M",26
200.77,"M",35
190.55,"M",28
187.22,"M",40
181.28,"M",43
185.87,"M",47
215.9,"M",32
208.42,"M",37
204.25,"M",42
208.48,"M",26
234.02,"M",34
198.68,"M",27
184.57,"M",33
231.38,"M",38
217.52,"F",37
195.78,"M",37
180.82,"M",40
204.28,"M",33
207.37,"M",52
206.37,"M",45
221.65,"M",27
214.45,"M",32
202.77,"M",42
193.77,"M",36
202.3,"M",46
211.67,"M",28
196.42,"M",35
188,"M",33
216.55,"M",36
198.78,"M",35
195.25,"M",34
197.97,"M",35
176.95,"M",45
198.97,"M",44
195.45,"M",42
