Date,Open,High,Low,Close,Volume,Adj Close
9/1/2005,1220.329956,1227.290039,1216.180054,1221.589966,2229860000,1221.589966
9/2/2005,1221.589966,1224.449951,1217.75,1218.02002,1640160000,1218.02002
9/6/2005,1218.02002,1233.609985,1218.02002,1233.390015,1932090000,1233.390015
9/7/2005,1233.390015,1237.060059,1230.930054,1236.359985,2067700000,1236.359985
9/8/2005,1236.359985,1236.359985,1229.51001,1231.670044,1955380000,1231.670044
9/9/2005,1231.670044,1243.130005,1231.670044,1241.47998,1992560000,1241.47998
9/12/2005,1241.47998,1242.599976,1239.150024,1240.560059,1938050000,1240.560059
9/13/2005,1240.569946,1240.569946,1231.199951,1231.199951,2082360000,1231.199951
9/14/2005,1231.199951,1234.73999,1226.160034,1227.160034,1986750000,1227.160034
9/15/2005,1227.160034,1231.880005,1224.849976,1227.72998,2079340000,1227.72998
9/16/2005,1228.420044,1237.949951,1228.420044,1237.910034,3152470000,1237.910034
9/19/2005,1237.910034,1237.910034,1227.650024,1231.02002,2076540000,1231.02002
9/20/2005,1231.02002,1236.48999,1220.069946,1221.339966,2319250000,1221.339966
9/21/2005,1221.339966,1221.52002,1209.890015,1210.199951,2548150000,1210.199951
9/22/2005,1210.199951,1216.640015,1205.349976,1214.619995,2424720000,1214.619995
9/23/2005,1214.619995,1218.829956,1209.800049,1215.290039,1973020000,1215.290039
9/26/2005,1215.290039,1222.560059,1211.839966,1215.630005,2022220000,1215.630005
9/27/2005,1215.630005,1220.170044,1211.109985,1215.660034,1976270000,1215.660034
9/28/2005,1215.660034,1220.97998,1212.719971,1216.890015,2106980000,1216.890015
9/29/2005,1216.890015,1228.699951,1211.540039,1227.680054,2176120000,1227.680054
9/30/2005,1227.680054,1229.569946,1225.219971,1228.810059,2097520000,1228.810059
10/3/2005,1228.810059,1233.339966,1225.150024,1226.699951,2097490000,1226.699951
10/4/2005,1226.699951,1229.880005,1214.02002,1214.469971,2341420000,1214.469971
10/5/2005,1214.469971,1214.469971,1196.25,1196.390015,2546780000,1196.390015
10/6/2005,1196.390015,1202.140015,1181.920044,1191.48999,2792030000,1191.48999
10/7/2005,1191.48999,1199.709961,1191.459961,1195.900024,2126080000,1195.900024
10/10/2005,1195.900024,1196.52002,1186.119995,1187.329956,2195990000,1187.329956
10/11/2005,1187.329956,1193.099976,1183.160034,1184.869995,2299040000,1184.869995
10/12/2005,1184.869995,1190.02002,1173.650024,1177.680054,2491280000,1177.680054
10/13/2005,1177.680054,1179.560059,1168.199951,1176.839966,2351150000,1176.839966
10/14/2005,1176.839966,1187.130005,1175.439941,1186.569946,2188940000,1186.569946
10/17/2005,1186.569946,1191.209961,1184.47998,1190.099976,2054570000,1190.099976
10/18/2005,1190.099976,1190.099976,1178.130005,1178.140015,2197010000,1178.140015
10/19/2005,1178.140015,1195.76001,1170.550049,1195.76001,2703590000,1195.76001
10/20/2005,1195.76001,1197.300049,1173.300049,1177.800049,2617250000,1177.800049
10/21/2005,1177.800049,1186.459961,1174.920044,1179.589966,2470920000,1179.589966
10/24/2005,1179.589966,1199.390015,1179.589966,1199.380005,2197790000,1199.380005
10/25/2005,1199.380005,1201.300049,1189.290039,1196.540039,2312470000,1196.540039
10/26/2005,1196.540039,1204.01001,1191.380005,1191.380005,2467750000,1191.380005
10/27/2005,1191.380005,1192.650024,1178.890015,1178.900024,2395370000,1178.900024
10/28/2005,1178.900024,1198.410034,1178.900024,1198.410034,2379400000,1198.410034
10/31/2005,1198.410034,1211.430054,1198.410034,1207.01001,2567470000,1207.01001
11/1/2005,1207.01001,1207.339966,1201.660034,1202.76001,2457850000,1202.76001
11/2/2005,1202.76001,1215.170044,1201.069946,1214.76001,2648090000,1214.76001
11/3/2005,1214.76001,1224.699951,1214.76001,1219.939941,2716630000,1219.939941
11/4/2005,1219.939941,1222.52002,1214.449951,1220.140015,2050510000,1220.140015
11/7/2005,1220.140015,1224.180054,1217.290039,1222.810059,1987580000,1222.810059
11/8/2005,1222.810059,1222.810059,1216.079956,1218.589966,1965050000,1218.589966
11/9/2005,1218.589966,1226.589966,1216.530029,1220.650024,2214460000,1220.650024
11/10/2005,1220.650024,1232.410034,1215.050049,1230.959961,2378460000,1230.959961
11/11/2005,1230.959961,1235.699951,1230.719971,1234.719971,1773140000,1234.719971
11/14/2005,1234.719971,1237.199951,1231.780029,1233.76001,1899780000,1233.76001
11/15/2005,1233.76001,1237.939941,1226.410034,1229.01001,2359370000,1229.01001
11/16/2005,1229.01001,1232.23999,1227.180054,1231.209961,2121580000,1231.209961
11/17/2005,1231.209961,1242.959961,1231.209961,1242.800049,2298040000,1242.800049
11/18/2005,1242.800049,1249.579956,1240.709961,1248.27002,2453290000,1248.27002
11/21/2005,1248.27002,1255.890015,1246.900024,1254.849976,2117350000,1254.849976
11/22/2005,1254.849976,1261.900024,1251.400024,1261.22998,2291420000,1261.22998
11/23/2005,1261.22998,1270.640015,1259.51001,1265.609985,1985400000,1265.609985
11/25/2005,1265.609985,1268.780029,1265.540039,1268.25,724940000,1268.25
11/28/2005,1268.25,1268.439941,1257.170044,1257.459961,2016900000,1257.459961
11/29/2005,1257.459961,1266.180054,1257.459961,1257.47998,2268340000,1257.47998
11/30/2005,1257.47998,1260.930054,1249.390015,1249.47998,2374690000,1249.47998
12/1/2005,1249.47998,1266.170044,1249.47998,1264.670044,2614830000,1264.670044
12/2/2005,1264.670044,1266.849976,1261.420044,1265.079956,2125580000,1265.079956
12/5/2005,1265.079956,1265.079956,1258.119995,1262.089966,2325840000,1262.089966
12/6/2005,1262.089966,1272.890015,1262.089966,1263.699951,2110740000,1263.699951
12/7/2005,1263.699951,1264.849976,1253.02002,1257.369995,2093830000,1257.369995
12/8/2005,1257.369995,1263.359985,1250.910034,1255.839966,2178300000,1255.839966
12/9/2005,1255.839966,1263.079956,1254.23999,1259.369995,1896290000,1259.369995
12/12/2005,1259.369995,1263.859985,1255.52002,1260.430054,1876550000,1260.430054
12/13/2005,1260.430054,1272.109985,1258.560059,1267.430054,2390020000,1267.430054
12/14/2005,1267.430054,1275.800049,1267.069946,1272.73999,2145520000,1272.73999
12/15/2005,1272.73999,1275.170044,1267.73999,1270.939941,2180590000,1270.939941
12/16/2005,1270.939941,1275.23999,1267.319946,1267.319946,2584190000,1267.319946
12/19/2005,1267.319946,1270.51001,1259.280029,1259.920044,2208810000,1259.920044
12/20/2005,1259.920044,1263.859985,1257.209961,1259.619995,1996690000,1259.619995
12/21/2005,1259.619995,1269.369995,1259.619995,1262.790039,2065170000,1262.790039
12/22/2005,1262.790039,1268.189941,1262.5,1268.119995,1888500000,1268.119995
12/23/2005,1268.119995,1269.76001,1265.920044,1268.660034,1285810000,1268.660034
12/27/2005,1268.660034,1271.829956,1256.540039,1256.540039,1540470000,1256.540039
12/28/2005,1256.540039,1261.099976,1256.540039,1258.170044,1422360000,1258.170044
12/29/2005,1258.170044,1260.609985,1254.180054,1254.420044,1382540000,1254.420044
12/30/2005,1254.420044,1254.420044,1246.589966,1248.290039,1443500000,1248.290039
1/3/2006,1248.290039,1270.219971,1245.73999,1268.800049,2554570000,1268.800049
1/4/2006,1268.800049,1275.369995,1267.73999,1273.459961,2515330000,1273.459961
1/5/2006,1273.459961,1276.910034,1270.300049,1273.47998,2433340000,1273.47998
1/6/2006,1273.47998,1286.089966,1273.47998,1285.449951,2446560000,1285.449951
1/9/2006,1285.449951,1290.780029,1284.819946,1290.150024,2301490000,1290.150024
1/10/2006,1290.150024,1290.150024,1283.76001,1289.689941,2373080000,1289.689941
1/11/2006,1289.719971,1294.900024,1288.119995,1294.180054,2406130000,1294.180054
1/12/2006,1294.180054,1294.180054,1285.040039,1286.060059,2318350000,1286.060059
1/13/2006,1286.060059,1288.959961,1282.780029,1287.609985,2206510000,1287.609985
1/17/2006,1287.609985,1287.609985,1278.609985,1282.930054,2179970000,1282.930054
1/18/2006,1282.930054,1282.930054,1272.079956,1277.930054,2233200000,1277.930054
1/19/2006,1277.930054,1287.790039,1277.930054,1285.040039,2444020000,1285.040039
1/20/2006,1285.040039,1285.040039,1260.920044,1261.48999,2845810000,1261.48999
1/23/2006,1261.48999,1268.189941,1261.48999,1263.819946,2256070000,1263.819946
1/24/2006,1263.819946,1271.469971,1263.819946,1266.859985,2608720000,1266.859985
1/25/2006,1266.859985,1271.869995,1259.420044,1264.680054,2617060000,1264.680054
1/26/2006,1264.680054,1276.439941,1264.680054,1273.829956,2856780000,1273.829956
1/27/2006,1273.829956,1286.380005,1273.829956,1283.719971,2623620000,1283.719971
1/30/2006,1283.719971,1287.939941,1283.51001,1285.189941,2282730000,1285.189941
1/31/2006,1285.199951,1285.199951,1276.849976,1280.079956,2708310000,1280.079956
2/1/2006,1280.079956,1283.329956,1277.569946,1282.459961,2589410000,1282.459961
2/2/2006,1282.459961,1282.459961,1267.719971,1270.839966,2565300000,1270.839966
2/3/2006,1270.839966,1270.869995,1261.02002,1264.030029,2282210000,1264.030029
2/6/2006,1264.030029,1267.040039,1261.619995,1265.02002,2132360000,1265.02002
2/7/2006,1265.02002,1265.780029,1253.609985,1254.780029,2366370000,1254.780029
2/8/2006,1254.780029,1266.469971,1254.780029,1265.650024,2456860000,1265.650024
2/9/2006,1265.650024,1274.560059,1262.800049,1263.780029,2441920000,1263.780029
2/10/2006,1263.819946,1269.890015,1254.97998,1266.98999,2290050000,1266.98999
2/13/2006,1266.98999,1266.98999,1258.339966,1262.859985,1850080000,1262.859985
2/14/2006,1262.859985,1278.209961,1260.800049,1275.530029,2437940000,1275.530029
2/15/2006,1275.530029,1281,1271.060059,1280,2317590000,1280
2/16/2006,1280,1289.390015,1280,1289.380005,2251490000,1289.380005
2/17/2006,1289.380005,1289.469971,1284.069946,1287.23999,2128260000,1287.23999
2/21/2006,1287.23999,1291.920044,1281.329956,1283.030029,2104320000,1283.030029
2/22/2006,1283.030029,1294.170044,1283.030029,1292.670044,2222380000,1292.670044
2/23/2006,1292.670044,1293.839966,1285.140015,1287.790039,2144210000,1287.790039
2/24/2006,1287.790039,1292.109985,1285.619995,1289.430054,1933010000,1289.430054
2/27/2006,1289.430054,1297.569946,1289.430054,1294.119995,1975320000,1294.119995
2/28/2006,1294.119995,1294.119995,1278.660034,1280.660034,2370860000,1280.660034
3/1/2006,1280.660034,1291.800049,1280.660034,1291.23999,2308320000,1291.23999
3/2/2006,1291.23999,1291.23999,1283.209961,1289.140015,2494590000,1289.140015
3/3/2006,1289.140015,1297.329956,1284.199951,1287.22998,2152950000,1287.22998
3/6/2006,1287.22998,1288.22998,1275.670044,1278.26001,2280190000,1278.26001
3/7/2006,1278.26001,1278.26001,1271.109985,1275.880005,2268050000,1275.880005
3/8/2006,1275.880005,1280.329956,1268.420044,1278.469971,2442870000,1278.469971
3/9/2006,1278.469971,1282.73999,1272.22998,1272.22998,2140110000,1272.22998
3/10/2006,1272.22998,1284.369995,1271.109985,1281.420044,2123450000,1281.420044
3/13/2006,1281.579956,1287.369995,1281.579956,1284.130005,2070330000,1284.130005
3/14/2006,1284.130005,1298.140015,1282.670044,1297.47998,2165270000,1297.47998
3/15/2006,1297.47998,1304.400024,1294.969971,1303.02002,2293000000,1303.02002
3/16/2006,1303.02002,1310.449951,1303.02002,1305.329956,2292180000,1305.329956
3/17/2006,1305.329956,1309.790039,1305.319946,1307.25,2549620000,1307.25
3/20/2006,1307.25,1310,1303.589966,1305.079956,1976830000,1305.079956
3/21/2006,1305.079956,1310.880005,1295.819946,1297.22998,2147370000,1297.22998
3/22/2006,1297.22998,1305.969971,1295.810059,1305.040039,2039810000,1305.040039
3/23/2006,1305.040039,1305.040039,1298.109985,1301.670044,1980940000,1301.670044
3/24/2006,1301.670044,1306.530029,1298.890015,1302.949951,2326070000,1302.949951
3/27/2006,1302.949951,1303.73999,1299.089966,1301.609985,2029700000,1301.609985
3/28/2006,1301.609985,1306.23999,1291.839966,1293.22998,2148580000,1293.22998
3/29/2006,1293.22998,1305.599976,1293.22998,1302.890015,2143540000,1302.890015
3/30/2006,1302.890015,1310.150024,1296.719971,1300.25,2294560000,1300.25
3/31/2006,1300.25,1303,1294.869995,1294.869995,2236710000,1294.869995
4/3/2006,1302.880005,1309.189941,1296.650024,1297.810059,2494080000,1297.810059
4/4/2006,1297.810059,1307.550049,1294.709961,1305.930054,2147660000,1305.930054
4/5/2006,1305.930054,1312.810059,1304.819946,1311.560059,2420020000,1311.560059
4/6/2006,1311.560059,1311.98999,1302.439941,1309.040039,2281680000,1309.040039
4/7/2006,1309.040039,1314.069946,1294.180054,1295.5,2082470000,1295.5
4/10/2006,1295.51001,1300.73999,1293.170044,1296.619995,1898320000,1296.619995
4/11/2006,1296.599976,1300.709961,1282.959961,1286.569946,2232880000,1286.569946
4/12/2006,1286.569946,1290.930054,1286.449951,1288.119995,1938100000,1288.119995
4/13/2006,1288.119995,1292.089966,1283.369995,1289.119995,1891940000,1289.119995
4/17/2006,1289.119995,1292.449951,1280.73999,1285.329956,1794650000,1285.329956
4/18/2006,1285.329956,1309.02002,1285.329956,1307.280029,2595440000,1307.280029
4/19/2006,1307.650024,1310.390015,1302.790039,1309.930054,2447310000,1309.930054
4/20/2006,1309.930054,1318.160034,1306.380005,1311.459961,2512920000,1311.459961
4/21/2006,1311.459961,1317.670044,1306.589966,1311.280029,2392630000,1311.280029
4/24/2006,1311.280029,1311.280029,1303.790039,1308.109985,2117330000,1308.109985
4/25/2006,1308.109985,1310.790039,1299.170044,1301.73999,2366380000,1301.73999
4/26/2006,1301.73999,1310.969971,1301.73999,1305.410034,2502690000,1305.410034
4/27/2006,1305.410034,1315,1295.569946,1309.719971,2772010000,1309.719971
4/28/2006,1309.719971,1316.040039,1306.160034,1310.609985,2419920000,1310.609985
5/1/2006,1310.609985,1317.209961,1303.459961,1305.189941,2437040000,1305.189941
5/2/2006,1305.189941,1313.660034,1305.189941,1313.209961,2403470000,1313.209961
5/3/2006,1313.209961,1313.469971,1303.920044,1308.119995,2395230000,1308.119995
5/4/2006,1307.849976,1315.140015,1307.849976,1312.25,2431450000,1312.25
5/5/2006,1312.25,1326.530029,1312.25,1325.76001,2294760000,1325.76001
5/8/2006,1325.76001,1326.699951,1322.869995,1324.660034,2151300000,1324.660034
5/9/2006,1324.660034,1326.599976,1322.47998,1325.140015,2157290000,1325.140015
5/10/2006,1324.569946,1325.51001,1317.439941,1322.849976,2268550000,1322.849976
5/11/2006,1322.630005,1322.630005,1303.449951,1305.920044,2531520000,1305.920044
5/12/2006,1305.880005,1305.880005,1290.380005,1291.23999,2567970000,1291.23999
5/15/2006,1291.189941,1294.810059,1284.51001,1294.5,2505660000,1294.5
5/16/2006,1294.5,1297.880005,1288.51001,1292.079956,2386210000,1292.079956
5/17/2006,1291.72998,1291.72998,1267.310059,1270.319946,2830200000,1270.319946
5/18/2006,1270.25,1274.890015,1261.75,1261.810059,2537490000,1261.810059
5/19/2006,1261.810059,1272.150024,1256.280029,1267.030029,2982300000,1267.030029
5/22/2006,1267.030029,1268.77002,1252.97998,1262.069946,2773010000,1262.069946
5/23/2006,1262.060059,1273.670044,1256.150024,1256.579956,2605250000,1256.579956
5/24/2006,1256.560059,1264.530029,1245.339966,1258.569946,2999030000,1258.569946
5/25/2006,1258.410034,1273.26001,1258.410034,1272.880005,2372730000,1272.880005
5/26/2006,1272.709961,1280.540039,1272.5,1280.160034,1814020000,1280.160034
5/30/2006,1280.040039,1280.040039,1259.869995,1259.869995,2176190000,1259.869995
5/31/2006,1259.380005,1270.089966,1259.380005,1270.089966,2692160000,1270.089966
6/1/2006,1270.050049,1285.709961,1269.189941,1285.709961,2360160000,1285.709961
6/2/2006,1285.709961,1290.680054,1280.219971,1288.219971,2295540000,1288.219971
6/5/2006,1288.160034,1288.160034,1264.660034,1265.290039,2313470000,1265.290039
6/6/2006,1265.22998,1269.880005,1254.459961,1263.849976,2697650000,1263.849976
6/7/2006,1263.609985,1272.469971,1255.77002,1256.150024,2644170000,1256.150024
6/8/2006,1256.079956,1259.849976,1235.180054,1257.930054,3543790000,1257.930054
6/9/2006,1257.930054,1262.579956,1250.030029,1252.300049,2214000000,1252.300049
6/12/2006,1252.27002,1255.219971,1236.430054,1237.439941,2247010000,1237.439941
6/13/2006,1236.079956,1243.369995,1222.52002,1223.689941,3215770000,1223.689941
6/14/2006,1223.660034,1231.459961,1219.290039,1230.040039,2667990000,1230.040039
6/15/2006,1230.01001,1258.640015,1230.01001,1256.160034,2775480000,1256.160034
6/16/2006,1256.160034,1256.27002,1246.329956,1251.540039,2783390000,1251.540039
6/19/2006,1251.540039,1255.930054,1237.170044,1240.130005,2517200000,1240.130005
6/20/2006,1240.119995,1249.01001,1238.869995,1240.119995,2232950000,1240.119995
6/21/2006,1240.089966,1257.959961,1240.089966,1252.199951,2361230000,1252.199951
6/22/2006,1251.920044,1251.920044,1241.530029,1245.599976,2148180000,1245.599976
6/23/2006,1245.589966,1253.130005,1241.430054,1244.5,2017270000,1244.5
6/26/2006,1244.5,1250.920044,1243.680054,1250.560059,1878580000,1250.560059
6/27/2006,1250.550049,1253.369995,1238.939941,1239.199951,2203130000,1239.199951
6/28/2006,1238.98999,1247.060059,1237.589966,1246,2085490000,1246
6/29/2006,1245.939941,1272.880005,1245.939941,1272.869995,2621250000,1272.869995
6/30/2006,1272.859985,1276.300049,1270.199951,1270.199951,3049560000,1270.199951
7/3/2006,1270.060059,1280.380005,1270.060059,1280.189941,1114470000,1280.189941
7/5/2006,1280.050049,1280.050049,1265.910034,1270.910034,2165070000,1270.910034
7/6/2006,1270.579956,1278.319946,1270.579956,1274.079956,2009160000,1274.079956
7/7/2006,1274.079956,1275.380005,1263.130005,1265.47998,1988150000,1265.47998
7/10/2006,1265.459961,1274.060059,1264.459961,1267.339966,1854590000,1267.339966
7/11/2006,1267.26001,1273.640015,1259.650024,1272.430054,2310850000,1272.430054
7/12/2006,1272.390015,1273.310059,1257.290039,1258.599976,2250450000,1258.599976
7/13/2006,1258.579956,1258.579956,1241.430054,1242.280029,2545760000,1242.280029
7/14/2006,1242.290039,1242.699951,1228.449951,1236.199951,2467120000,1236.199951
7/17/2006,1236.199951,1240.069946,1231.48999,1234.48999,2146410000,1234.48999
7/18/2006,1234.47998,1239.859985,1224.540039,1236.859985,2481750000,1236.859985
7/19/2006,1236.73999,1261.810059,1236.73999,1259.810059,2701980000,1259.810059
7/20/2006,1259.810059,1262.560059,1249.130005,1249.130005,2345580000,1249.130005
7/21/2006,1249.119995,1250.959961,1238.719971,1240.290039,2704090000,1240.290039
7/24/2006,1240.25,1262.5,1240.25,1260.910034,2312720000,1260.910034
7/25/2006,1260.910034,1272.390015,1257.189941,1268.880005,2563930000,1268.880005
7/26/2006,1268.869995,1273.890015,1261.939941,1268.400024,2667710000,1268.400024
7/27/2006,1268.199951,1275.849976,1261.920044,1263.199951,2776710000,1263.199951
7/28/2006,1263.150024,1280.420044,1263.150024,1278.550049,2480420000,1278.550049
7/31/2006,1278.530029,1278.660034,1274.310059,1276.660034,2461300000,1276.660034
8/1/2006,1278.530029,1278.660034,1265.709961,1270.920044,2527690000,1270.920044
8/2/2006,1270.72998,1283.420044,1270.72998,1277.410034,2610750000,1277.410034
8/3/2006,1278.219971,1283.959961,1271.25,1280.27002,2728440000,1280.27002
8/4/2006,1280.26001,1292.920044,1273.819946,1279.359985,2530970000,1279.359985
8/7/2006,1279.310059,1279.310059,1273,1275.77002,2045660000,1275.77002
8/8/2006,1275.670044,1282.75,1268.369995,1271.47998,2457840000,1271.47998
8/9/2006,1271.130005,1283.73999,1264.72998,1265.949951,2555180000,1265.949951
8/10/2006,1265.719971,1272.550049,1261.300049,1271.810059,2402190000,1271.810059
8/11/2006,1271.640015,1271.640015,1262.079956,1266.73999,2004540000,1266.73999
8/14/2006,1266.670044,1278.900024,1266.670044,1268.209961,2118020000,1268.209961
8/15/2006,1268.189941,1286.22998,1268.189941,1285.579956,2334100000,1285.579956
8/16/2006,1285.27002,1296.209961,1285.27002,1295.430054,2554570000,1295.430054
8/17/2006,1295.369995,1300.780029,1292.709961,1297.47998,2458340000,1297.47998
8/18/2006,1297.47998,1302.300049,1293.569946,1302.300049,2033910000,1302.300049
8/21/2006,1302.300049,1302.300049,1295.51001,1297.52002,1759240000,1297.52002
8/22/2006,1297.52002,1302.48999,1294.439941,1298.819946,1908740000,1298.819946
8/23/2006,1298.72998,1301.5,1289.819946,1292.98999,1893670000,1292.98999
8/24/2006,1292.969971,1297.22998,1291.400024,1296.060059,1930320000,1296.060059
8/25/2006,1295.920044,1298.880005,1292.390015,1295.089966,1667580000,1295.089966
8/28/2006,1295.089966,1305.02002,1293.969971,1301.780029,1834920000,1301.780029
8/29/2006,1301.569946,1305.02002,1295.290039,1304.280029,2093720000,1304.280029
8/30/2006,1303.699951,1306.73999,1302.150024,1305.369995,2060690000,1305.369995
8/31/2006,1304.25,1306.109985,1302.449951,1303.819946,1974540000,1303.819946
9/1/2006,1303.800049,1312.030029,1303.800049,1311.01001,1800520000,1311.01001
9/5/2006,1310.939941,1314.670044,1308.819946,1313.25,2114480000,1313.25
9/6/2006,1313.040039,1313.040039,1299.280029,1300.26001,2329870000,1300.26001
9/7/2006,1300.209961,1301.25,1292.130005,1294.02002,2325850000,1294.02002
9/8/2006,1294.02002,1300.140015,1294.02002,1298.920044,2132890000,1298.920044
9/11/2006,1298.859985,1302.359985,1290.930054,1299.540039,2506430000,1299.540039
9/12/2006,1299.530029,1314.280029,1299.530029,1313,2791580000,1313
9/13/2006,1312.73999,1319.920044,1311.119995,1318.069946,2597220000,1318.069946
9/14/2006,1318,1318,1313.25,1316.280029,2351220000,1316.280029
9/15/2006,1316.280029,1324.650024,1316.280029,1319.660034,3198030000,1319.660034
9/18/2006,1319.849976,1324.869995,1318.160034,1321.180054,2325080000,1321.180054
9/19/2006,1321.170044,1322.040039,1312.170044,1317.640015,2390850000,1317.640015
9/20/2006,1318.280029,1328.530029,1318.280029,1325.180054,2543070000,1325.180054
9/21/2006,1324.890015,1328.189941,1315.449951,1318.030029,2627440000,1318.030029
9/22/2006,1318.030029,1318.030029,1310.939941,1314.780029,2162880000,1314.780029
9/25/2006,1314.780029,1329.349976,1311.579956,1326.369995,2710240000,1326.369995
9/26/2006,1326.349976,1336.599976,1325.300049,1336.349976,2673350000,1336.349976
9/27/2006,1336.119995,1340.079956,1333.540039,1336.589966,2749190000,1336.589966
9/28/2006,1336.560059,1340.280029,1333.75,1338.880005,2397820000,1338.880005
9/29/2006,1339.150024,1339.880005,1335.640015,1335.849976,2273430000,1335.849976
10/2/2006,1335.819946,1338.540039,1330.280029,1331.319946,2154480000,1331.319946
10/3/2006,1331.319946,1338.310059,1327.099976,1334.109985,2682690000,1334.109985
10/4/2006,1333.810059,1350.199951,1331.47998,1350.199951,3019880000,1350.199951
10/5/2006,1349.839966,1353.790039,1347.75,1353.219971,2817240000,1353.219971
10/6/2006,1353.219971,1353.219971,1344.209961,1349.589966,2523000000,1349.589966
10/9/2006,1349.579956,1352.689941,1346.550049,1350.660034,1935170000,1350.660034
10/10/2006,1350.619995,1354.22998,1348.599976,1353.420044,2376140000,1353.420044
10/11/2006,1353.280029,1353.969971,1343.569946,1349.949951,2521000000,1349.949951
10/12/2006,1349.939941,1363.76001,1349.939941,1362.829956,2514350000,1362.829956
10/13/2006,1362.819946,1366.630005,1360.5,1365.619995,2482920000,1365.619995
10/16/2006,1365.609985,1370.199951,1364.47998,1369.060059,2305920000,1369.060059
10/17/2006,1369.050049,1369.050049,1356.869995,1364.050049,2519620000,1364.050049
10/18/2006,1363.930054,1372.869995,1360.949951,1365.800049,2658840000,1365.800049
10/19/2006,1365.949951,1368.089966,1362.060059,1366.959961,2619830000,1366.959961
10/20/2006,1366.939941,1368.660034,1362.099976,1368.599976,2526410000,1368.599976
10/23/2006,1368.579956,1377.400024,1363.939941,1377.02002,2480430000,1377.02002
10/24/2006,1377.02002,1377.780029,1372.420044,1377.380005,2876890000,1377.380005
10/25/2006,1377.359985,1383.609985,1376,1382.219971,2953540000,1382.219971
10/26/2006,1382.209961,1389.449951,1379.469971,1389.079956,2793350000,1389.079956
10/27/2006,1388.890015,1388.890015,1375.849976,1377.339966,2458450000,1377.339966
10/30/2006,1377.300049,1381.219971,1373.459961,1377.930054,2770440000,1377.930054
10/31/2006,1377.930054,1381.209961,1372.189941,1377.939941,2803030000,1377.939941
11/1/2006,1377.76001,1381.949951,1366.26001,1367.810059,2821160000,1367.810059
11/2/2006,1367.439941,1368.390015,1362.209961,1367.339966,2646180000,1367.339966
11/3/2006,1367.310059,1371.680054,1360.97998,1364.300049,2419730000,1364.300049
11/6/2006,1364.27002,1381.400024,1364.27002,1379.780029,2533550000,1379.780029
11/7/2006,1379.75,1388.189941,1379.189941,1382.839966,2636390000,1382.839966
11/8/2006,1382.5,1388.609985,1379.329956,1385.719971,2814820000,1385.719971
11/9/2006,1385.430054,1388.920044,1377.310059,1378.329956,3012050000,1378.329956
11/10/2006,1378.329956,1381.040039,1375.599976,1380.900024,2290200000,1380.900024
11/13/2006,1380.579956,1387.609985,1378.800049,1384.420044,2386340000,1384.420044
11/14/2006,1384.359985,1394.48999,1379.069946,1393.219971,3027480000,1393.219971
11/15/2006,1392.910034,1401.349976,1392.130005,1396.569946,2831130000,1396.569946
11/16/2006,1396.530029,1403.76001,1396.530029,1399.76001,2835730000,1399.76001
11/17/2006,1399.76001,1401.209961,1394.550049,1401.199951,2726100000,1401.199951
11/20/2006,1401.170044,1404.369995,1397.849976,1400.5,2546710000,1400.5
11/21/2006,1400.430054,1403.48999,1399.98999,1402.810059,2597940000,1402.810059
11/22/2006,1402.689941,1407.890015,1402.26001,1406.089966,2237710000,1406.089966
11/24/2006,1405.939941,1405.939941,1399.25,1400.949951,832550000,1400.949951
11/27/2006,1400.949951,1400.949951,1381.439941,1381.959961,2711210000,1381.959961
11/28/2006,1381.609985,1387.910034,1377.829956,1386.719971,2639750000,1386.719971
11/29/2006,1386.109985,1401.140015,1386.109985,1399.47998,2790970000,1399.47998
11/30/2006,1399.469971,1406.300049,1393.829956,1400.630005,4006230000,1400.630005
12/1/2006,1400.630005,1402.459961,1385.930054,1396.709961,2800980000,1396.709961
12/4/2006,1396.670044,1411.22998,1396.670044,1409.119995,2766320000,1409.119995
12/5/2006,1409.099976,1415.27002,1408.780029,1414.76001,2755700000,1414.76001
12/6/2006,1414.400024,1415.930054,1411.050049,1412.900024,2725280000,1412.900024
12/7/2006,1412.859985,1418.27002,1406.800049,1407.290039,2743150000,1407.290039
12/8/2006,1407.27002,1414.089966,1403.670044,1409.839966,2440460000,1409.839966
12/11/2006,1409.810059,1415.599976,1408.560059,1413.040039,2289900000,1413.040039
12/12/2006,1413,1413.780029,1404.75,1411.560059,2738170000,1411.560059
12/13/2006,1411.319946,1416.640015,1411.050049,1413.209961,2552260000,1413.209961
12/14/2006,1413.160034,1427.22998,1413.160034,1425.48999,2729700000,1425.48999
12/15/2006,1425.47998,1431.630005,1425.47998,1427.089966,3229580000,1427.089966
12/18/2006,1427.079956,1431.810059,1420.650024,1422.47998,2568140000,1422.47998
12/19/2006,1422.420044,1428.300049,1414.880005,1425.550049,2717060000,1425.550049
12/20/2006,1425.51001,1429.050049,1423.51001,1423.530029,2387630000,1423.530029
12/21/2006,1423.199951,1426.400024,1415.900024,1418.300049,2322410000,1418.300049
12/22/2006,1418.099976,1418.819946,1410.280029,1410.76001,1647590000,1410.76001
12/26/2006,1410.75,1417.910034,1410.449951,1416.900024,1310310000,1416.900024
12/27/2006,1416.630005,1427.719971,1416.630005,1426.839966,1667370000,1426.839966
12/28/2006,1426.77002,1427.26001,1422.050049,1424.72998,1508570000,1424.72998
12/29/2006,1424.709961,1427,1416.839966,1418.300049,1678200000,1418.300049
